inventory_id,fig_num,quantity
12397,fig-005755,1
12397,fig-005756,1
12397,fig-005757,2
12399,fig-002297,1
12399,fig-002298,1
12408,fig-000433,1
12414,fig-000427,1
12420,fig-000642,1
12424,fig-000926,1
12427,fig-005622,1
12431,fig-000417,1
12431,fig-001875,1
12431,fig-002728,1
12435,fig-008772,1
12440,fig-000999,1
12440,fig-007993,1
12440,fig-007994,1
12440,fig-007995,1
12440,fig-007996,1
12440,fig-007997,1
12440,fig-007998,1
12441,fig-000239,2
12447,fig-005250,1
12447,fig-005252,1
12447,fig-005254,1
12447,fig-005256,1
12449,fig-004420,1
12449,fig-004423,1
12449,fig-004424,7
12449,fig-004427,1
12449,fig-004433,1
12449,fig-004436,1
12449,fig-004438,1
12449,fig-004441,1
12451,fig-005944,1
12451,fig-005946,1
12451,fig-005949,1
12453,fig-001224,1
12454,fig-001398,1
12455,fig-000341,1
12455,fig-010413,1
12456,fig-000573,1
12456,fig-006902,1
12461,fig-008050,1
12463,fig-010328,1
12463,fig-010329,1
12466,fig-002270,1
12466,fig-002295,1
12467,fig-009001,1
12467,fig-009002,1
12469,fig-000219,1
12469,fig-002328,1
12471,fig-001036,1
12481,fig-002506,2
12481,fig-003866,1
12481,fig-003867,1
12483,fig-006594,1
12483,fig-006887,1
12484,fig-000170,1
12485,fig-000554,1
12487,fig-001153,1
12488,fig-002225,1
12488,fig-002228,1
12488,fig-002229,1
12490,fig-000020,1
12490,fig-001127,1
12492,fig-001522,1
12495,fig-008550,1
12495,fig-008551,1
12495,fig-008552,1
12498,fig-001206,1
12502,fig-006067,1
12502,fig-006068,1
12502,fig-006069,1
12503,fig-001520,1
12503,fig-007625,2
12503,fig-007639,1
12503,fig-007640,1
12508,fig-000422,1
12508,fig-002577,1
12513,fig-000595,1
12514,fig-005453,1
12517,fig-001200,1
12518,fig-001065,1
12519,fig-000873,1
12519,fig-005918,1
12519,fig-005919,1
12519,fig-005920,1
12519,fig-005921,1
12521,fig-002449,1
12521,fig-002457,1
12522,fig-009926,1
12522,fig-009950,1
12522,fig-009951,1
12522,fig-009952,1
12523,fig-000752,1
12525,fig-008747,1
12525,fig-008748,1
12526,fig-000010,1
12526,fig-005059,1
12526,fig-005060,1
12527,fig-008849,1
12527,fig-008850,1
12528,fig-000220,1
12529,fig-001272,1
12532,fig-001152,1
12533,fig-007620,1
12533,fig-007622,1
12533,fig-007623,1
12533,fig-007624,1
12533,fig-007625,2
12533,fig-007626,1
12533,fig-007627,1
12541,fig-000715,1
12541,fig-001250,1
12541,fig-008163,1
12541,fig-008474,1
12541,fig-008475,1
12541,fig-008476,1
12541,fig-008477,1
12545,fig-001129,1
12546,fig-000744,1
12546,fig-006801,1
12554,fig-000307,1
12554,fig-000760,1
12554,fig-007634,1
12554,fig-007674,1
12561,fig-007792,1
12561,fig-007794,1
12561,fig-007799,1
12561,fig-007800,1
12566,fig-000513,1
12573,fig-001502,1
12575,fig-007246,1
12575,fig-007260,1
12575,fig-007261,1
12575,fig-007262,1
12578,fig-006985,1
12578,fig-006988,1
12584,fig-000755,1
12584,fig-008121,1
12584,fig-008548,1
12584,fig-008549,1
12588,fig-000570,1
12589,fig-001123,1
12592,fig-008053,1
12592,fig-008054,1
12592,fig-008055,1
12592,fig-008056,1
12595,fig-000766,1
12598,fig-005727,1
12598,fig-005728,1
12598,fig-005729,1
12602,fig-004003,1
12602,fig-004029,1
12602,fig-004112,1
12611,fig-001873,1
12611,fig-008272,1
12611,fig-008273,1
12611,fig-008274,1
12611,fig-008275,1
12612,fig-001288,1
12619,fig-005371,1
12619,fig-005372,1
12623,fig-008692,1
12623,fig-008693,1
12628,fig-006748,1
12628,fig-006749,1
12635,fig-000942,1
12636,fig-001375,1
12636,fig-007843,1
12636,fig-007859,1
12636,fig-007860,1
12640,fig-000946,1
12641,fig-006570,1
12641,fig-006582,1
12644,fig-003536,1
12645,fig-004390,1
12645,fig-004391,1
12646,fig-000470,2
12646,fig-006970,1
12646,fig-006971,1
12650,fig-002325,1
12650,fig-007737,1
12650,fig-009528,1
12650,fig-009907,1
12650,fig-009937,1
12653,fig-000178,1
12653,fig-003297,1
12653,fig-003298,1
12653,fig-003299,1
12656,fig-009433,1
12656,fig-009434,1
12656,fig-009435,1
12656,fig-009436,1
12656,fig-009437,1
12656,fig-009438,1
12656,fig-009439,1
12656,fig-009440,1
12656,fig-009441,1
12656,fig-009442,1
12656,fig-009443,1
12656,fig-009444,1
12656,fig-009445,1
12656,fig-009446,1
12657,fig-001512,1
12657,fig-006615,1
12657,fig-006620,1
12657,fig-006621,1
12657,fig-006622,1
12657,fig-006623,2
12661,fig-000676,2
12661,fig-008647,1
12661,fig-008648,1
12661,fig-008649,1
12663,fig-000010,1
12663,fig-005286,1
12663,fig-005287,1
12670,fig-000070,2
12670,fig-000406,1
12686,fig-003828,1
12698,fig-002410,1
12698,fig-002411,1
12699,fig-008990,1
12699,fig-008991,1
12703,fig-001494,1
12712,fig-008306,3
12713,fig-004783,1
12713,fig-004784,1
12713,fig-004785,1
12714,fig-001519,1
12722,fig-004785,1
12722,fig-008005,1
12724,fig-006999,1
12724,fig-007000,1
12724,fig-007001,1
12724,fig-007002,1
12724,fig-007003,1
12725,fig-003882,1
12725,fig-003883,1
12725,fig-003884,1
12737,fig-000355,1
12740,fig-004398,1
12740,fig-004399,1
12742,fig-000341,1
12742,fig-000745,1
12742,fig-001382,1
12742,fig-006905,1
12742,fig-010412,1
12744,fig-007145,1
12744,fig-007146,1
12746,fig-000277,1
12747,fig-002394,1
12747,fig-002395,1
12750,fig-004582,1
12750,fig-004583,1
12750,fig-004584,1
12751,fig-005215,1
12751,fig-005229,1
12751,fig-005293,1
12751,fig-005304,1
12751,fig-005464,1
12751,fig-005465,1
12752,fig-000195,1
12752,fig-000464,1
12752,fig-000629,1
12752,fig-002224,1
12752,fig-002229,1
12753,fig-001352,1
12761,fig-000140,1
12761,fig-000162,1
12761,fig-000375,1
12761,fig-001290,1
12761,fig-007241,1
12764,fig-001033,1
12765,fig-001034,1
12766,fig-003320,1
12766,fig-003361,1
12766,fig-003362,1
12766,fig-003363,1
12766,fig-003364,1
12766,fig-003365,1
12769,fig-000840,1
12770,fig-000696,1
12775,fig-004688,1
12775,fig-004689,1
12778,fig-000985,1
12784,fig-006555,1
12784,fig-006566,1
12786,fig-004095,2
12786,fig-004096,2
12790,fig-005373,1
12790,fig-005374,1
12792,fig-000359,1
12792,fig-000629,1
12792,fig-002235,1
12793,fig-003196,1
12794,fig-009718,1
12794,fig-009719,1
12794,fig-009720,1
12795,fig-000164,1
12796,fig-006642,1
12796,fig-006643,1
12797,fig-004382,1
12797,fig-004383,1
12797,fig-004384,1
12798,fig-002711,1
12798,fig-003012,1
12798,fig-003013,1
12798,fig-003036,1
12798,fig-003038,1
12798,fig-003040,1
12798,fig-003066,1
12798,fig-003067,1
12798,fig-003068,1
12798,fig-003069,1
12798,fig-003070,1
12798,fig-003071,1
12798,fig-003072,1
12799,fig-007957,1
12799,fig-007958,1
12799,fig-007959,1
12799,fig-007960,1
12800,fig-004783,1
12800,fig-004784,1
12802,fig-005190,1
12803,fig-009554,1
12803,fig-009555,1
12804,fig-001186,1
12806,fig-000348,1
12807,fig-003686,1
12807,fig-003740,1
12807,fig-003741,1
12809,fig-000139,1
12811,fig-000809,1
12811,fig-002687,1
12811,fig-002688,1
12811,fig-002689,1
12811,fig-002690,1
12814,fig-003754,2
12814,fig-003823,1
12817,fig-003433,1
12817,fig-003434,1
12819,fig-008049,1
12822,fig-004970,1
12822,fig-010693,1
12823,fig-003513,2
12823,fig-003610,1
12831,fig-008554,2
12831,fig-008567,1
12832,fig-000125,1
12838,fig-002058,1
12838,fig-005976,1
12838,fig-005977,1
12838,fig-005978,1
12839,fig-000411,1
12839,fig-005855,1
12839,fig-005857,1
12839,fig-005858,1
12840,fig-000168,1
12841,fig-005110,1
12841,fig-008743,1
12842,fig-001405,1
12843,fig-002335,1
12845,fig-005069,1
12845,fig-005070,1
12845,fig-005071,1
12845,fig-005072,1
12848,fig-001940,2
12848,fig-003838,1
12848,fig-004121,1
12848,fig-004122,1
12848,fig-004123,1
12848,fig-004124,1
12848,fig-004125,1
12848,fig-004126,1
12848,fig-004127,1
12848,fig-004128,1
12848,fig-004129,1
12848,fig-004130,1
12848,fig-004131,1
12848,fig-004132,1
12848,fig-004133,1
12851,fig-000038,1
12851,fig-000067,1
12851,fig-000120,1
12851,fig-000437,1
12851,fig-000744,1
12851,fig-000765,1
12855,fig-000748,1
12863,fig-001279,1
12863,fig-002768,1
12863,fig-002770,1
12863,fig-002771,1
12863,fig-002772,1
12865,fig-001953,1
12865,fig-005333,1
12865,fig-005334,1
12865,fig-005335,1
12865,fig-005336,1
12868,fig-007200,1
12868,fig-007202,1
12869,fig-002238,1
12878,fig-009310,1
12879,fig-000917,1
12886,fig-004017,1
12886,fig-004018,1
12886,fig-004019,1
12886,fig-004020,1
12887,fig-001506,1
12890,fig-000952,1
12891,fig-000405,1
12891,fig-008218,1
12891,fig-008297,1
12891,fig-008488,2
12891,fig-008489,1
12891,fig-008490,1
12891,fig-008491,1
12893,fig-000506,2
12893,fig-004063,1
12893,fig-004089,1
12895,fig-010316,1
12896,fig-006635,1
12897,fig-008416,1
12904,fig-010624,1
12905,fig-008550,1
12905,fig-008551,1
12908,fig-000289,1
12908,fig-000534,1
12908,fig-005101,1
12908,fig-008740,1
12908,fig-008741,1
12910,fig-000692,1
12910,fig-001027,1
12910,fig-008120,1
12911,fig-000470,1
12911,fig-001047,1
12917,fig-003569,1
12917,fig-003571,1
12917,fig-003572,1
12920,fig-001455,1
12924,fig-000478,1
12924,fig-000715,1
12924,fig-000794,1
12924,fig-008163,1
12924,fig-008492,1
12924,fig-008493,1
12926,fig-000606,1
12929,fig-003559,1
12929,fig-003560,1
12930,fig-008619,1
12930,fig-008631,1
12930,fig-008632,1
12943,fig-001773,1
12943,fig-002735,1
12943,fig-002736,1
12949,fig-001104,1
12956,fig-001407,1
12956,fig-002048,1
12956,fig-003926,1
12958,fig-000448,1
12963,fig-001315,1
12967,fig-000020,1
12967,fig-001127,1
12968,fig-000027,1
12968,fig-000752,1
12968,fig-006951,1
12972,fig-007871,1
12972,fig-007874,1
12972,fig-007875,1
12975,fig-008753,1
12975,fig-008860,1
12977,fig-007865,1
12977,fig-007875,1
12977,fig-007876,1
12981,fig-000311,1
12981,fig-000669,1
12982,fig-002257,1
12982,fig-002278,1
12991,fig-002440,1
12991,fig-002447,1
12992,fig-005207,1
12992,fig-005229,1
12992,fig-005301,1
12992,fig-005464,1
12992,fig-005516,1
12992,fig-005548,1
12992,fig-005555,1
12992,fig-005887,1
12997,fig-001397,1
13000,fig-000566,1
13011,fig-001140,1
13012,fig-000805,1
13014,fig-008498,1
13014,fig-008499,1
13022,fig-002208,1
13022,fig-005064,1
13022,fig-005065,1
13022,fig-005066,1
13027,fig-004191,1
13027,fig-004192,1
13027,fig-004193,1
13027,fig-004194,1
13031,fig-000140,1
13038,fig-000294,1
13040,fig-000651,1
13043,fig-009686,1
13043,fig-009687,1
13043,fig-009688,1
13044,fig-000245,1
13046,fig-006974,1
13046,fig-006982,1
13050,fig-006413,1
13053,fig-001431,1
13054,fig-000349,1
13055,fig-000232,1
13057,fig-000343,1
13061,fig-000125,1
13067,fig-002161,1
13067,fig-002162,1
13067,fig-007019,1
13067,fig-007021,1
13078,fig-005056,1
13078,fig-005057,1
13078,fig-005058,1
13082,fig-001424,1
13084,fig-001026,1
13087,fig-008999,1
13087,fig-009000,1
13090,fig-000129,1
13099,fig-001871,1
13099,fig-006710,1
13099,fig-006711,1
13099,fig-006712,1
13101,fig-000505,1
13110,fig-000081,1
13115,fig-000848,1
13117,fig-008150,1
13118,fig-001302,1
13118,fig-001307,1
13122,fig-000341,1
13122,fig-000745,1
13128,fig-000185,1
13128,fig-000198,2
13128,fig-000787,2
13128,fig-007801,1
13128,fig-007802,1
13130,fig-005779,1
13130,fig-009390,1
13146,fig-004697,1
13146,fig-006459,1
13146,fig-006460,1
13147,fig-009693,1
13154,fig-000434,1
13160,fig-000686,1
13163,fig-001152,5
13163,fig-007352,1
13163,fig-007353,1
13163,fig-007354,1
13167,fig-000370,1
13171,fig-000529,1
13175,fig-009495,1
13175,fig-009496,1
13176,fig-006973,1
13176,fig-006983,1
13176,fig-006984,1
13179,fig-000285,1
13181,fig-001127,1
13183,fig-003328,1
13183,fig-003329,1
13183,fig-003330,1
13183,fig-003331,1
13185,fig-008619,1
13185,fig-008631,1
13185,fig-008632,1
13187,fig-000086,1
13190,fig-001125,1
13191,fig-010554,1
13194,fig-000517,2
13196,fig-001439,1
13196,fig-002189,1
13196,fig-007020,1
13199,fig-001434,1
13208,fig-001337,1
13215,fig-000844,1
13215,fig-005138,1
13226,fig-000580,1
13232,fig-000061,1
13232,fig-000065,1
13232,fig-000070,1
13232,fig-000406,1
13232,fig-002231,1
13232,fig-002777,1
13244,fig-000460,1
13250,fig-006769,1
13250,fig-010090,1
13250,fig-010091,1
13250,fig-010092,1
13250,fig-010093,1
13251,fig-005119,1
13251,fig-008730,1
13251,fig-008731,4
13251,fig-008732,1
13251,fig-008733,1
13251,fig-008734,1
13251,fig-008735,1
13251,fig-008736,1
13256,fig-000341,2
13257,fig-006302,1
13257,fig-006303,1
13257,fig-006304,1
13257,fig-006305,1
13257,fig-006306,1
13257,fig-006307,1
13257,fig-006308,1
13258,fig-007985,1
13258,fig-007986,1
13259,fig-001127,1
13265,fig-010058,1
13265,fig-010059,1
13265,fig-010060,1
13265,fig-010061,1
13266,fig-007285,1
13266,fig-007286,1
13266,fig-007287,1
13268,fig-008555,1
13268,fig-008556,1
13268,fig-008557,1
13271,fig-000017,1
13279,fig-000634,2
13279,fig-008299,1
13280,fig-000034,1
13285,fig-000908,1
13287,fig-000488,1
13296,fig-003613,1
13296,fig-003635,1
13296,fig-003644,1
13300,fig-006051,1
13300,fig-006052,1
13300,fig-006090,1
13300,fig-006091,1
13300,fig-006092,1
13301,fig-000650,1
13301,fig-001196,1
13301,fig-005100,1
13301,fig-008140,1
13301,fig-008141,1
13301,fig-008142,1
13302,fig-000024,1
13307,fig-000986,1
13309,fig-000078,1
13309,fig-002330,2
13309,fig-003805,1
13309,fig-003806,1
13311,fig-000142,1
13311,fig-001940,2
13311,fig-004059,1
13311,fig-004060,1
13312,fig-006052,1
13312,fig-006057,1
13313,fig-001050,1
13319,fig-000247,1
13323,fig-004753,1
13323,fig-004754,1
13323,fig-004755,1
13330,fig-005617,1
13331,fig-000755,1
13331,fig-008121,1
13331,fig-008544,1
13331,fig-008545,1
13332,fig-001429,1
13332,fig-003021,1
13332,fig-003073,1
13333,fig-000783,1
13336,fig-008161,1
13336,fig-008162,1
13342,fig-000922,1
13343,fig-001086,1
13344,fig-000004,1
13345,fig-000020,1
13346,fig-000740,1
13351,fig-004486,1
13351,fig-004494,1
13351,fig-004497,1
13360,fig-001433,1
13363,fig-000198,1
13363,fig-000787,1
13363,fig-001107,1
13363,fig-007801,1
13363,fig-007802,1
13372,fig-002229,10
13374,fig-005673,1
13374,fig-005735,1
13374,fig-005736,1
13374,fig-005737,1
13374,fig-005738,1
13374,fig-005739,1
13378,fig-000168,1
13378,fig-007145,1
13382,fig-006495,1
13382,fig-006496,1
13382,fig-006497,1
13382,fig-006498,1
13386,fig-008062,1
13386,fig-008063,1
13388,fig-006806,1
13388,fig-006807,1
13391,fig-010356,1
13393,fig-001729,1
13393,fig-008047,1
13393,fig-008048,1
13393,fig-008057,1
13393,fig-008073,1
13393,fig-008074,1
13400,fig-003982,1
13400,fig-003983,1
13400,fig-003984,2
13410,fig-001117,1
13411,fig-000887,1
13417,fig-000768,1
13421,fig-000018,1
13421,fig-000448,1
13421,fig-000489,1
13426,fig-000589,1
13428,fig-008554,2
13428,fig-008566,1
13428,fig-008567,1
13428,fig-008568,1
13430,fig-001039,1
13433,fig-000171,1
13440,fig-006299,1
13441,fig-001233,1
13442,fig-000285,1
13446,fig-000383,1
13446,fig-004759,4
13446,fig-004760,1
13446,fig-004761,1
13446,fig-005267,1
13451,fig-000233,1
13452,fig-010229,1
13452,fig-010230,1
13452,fig-010231,1
13453,fig-001115,1
13463,fig-007247,1
13463,fig-007249,1
13463,fig-007250,1
13463,fig-007251,1
13464,fig-000720,2
13464,fig-004468,1
13464,fig-008983,1
13464,fig-008984,1
13466,fig-000122,1
13471,fig-002544,1
13471,fig-004154,1
13471,fig-004234,1
13471,fig-004236,1
13473,fig-000020,2
13473,fig-001127,2
13476,fig-009313,1
13476,fig-009314,1
13477,fig-002333,1
13477,fig-002441,1
13477,fig-002443,1
13478,fig-000290,1
13487,fig-002014,1
13494,fig-009311,1
13495,fig-005181,1
13495,fig-005192,1
13495,fig-005201,1
13495,fig-005202,1
13495,fig-005203,1
13495,fig-005204,2
13495,fig-005205,1
13496,fig-008266,1
13496,fig-008267,1
13498,fig-002973,1
13498,fig-002979,1
13500,fig-009701,1
13500,fig-009702,1
13501,fig-010132,1
13501,fig-010133,1
13501,fig-010134,1
13507,fig-000959,1
13508,fig-002130,1
13508,fig-009500,1
13509,fig-010657,1
13524,fig-009336,1
13524,fig-009337,1
13526,fig-000193,1
13528,fig-002219,1
13532,fig-000646,1
13533,fig-002782,1
13539,fig-008722,1
13539,fig-008723,2
13539,fig-008724,1
13540,fig-001266,1
13542,fig-001236,1
13546,fig-001232,1
13547,fig-000088,1
13547,fig-006946,2
13553,fig-000881,1
13554,fig-003508,1
13554,fig-003509,1
13556,fig-001319,1
13557,fig-002473,1
13557,fig-004098,1
13557,fig-004134,1
13557,fig-004135,1
13557,fig-004137,1
13557,fig-010463,3
13562,fig-001292,1
13564,fig-001054,1
13567,fig-000562,1
13571,fig-000129,1
13571,fig-004915,1
13571,fig-004916,1
13571,fig-004917,1
13571,fig-004918,1
13575,fig-000414,1
13577,fig-000069,1
13577,fig-002037,1
13577,fig-006863,1
13577,fig-007423,1
13577,fig-007424,1
13578,fig-000811,1
13584,fig-000285,4
13585,fig-003516,1
13586,fig-009922,1
13589,fig-006088,1
13589,fig-006089,1
13592,fig-001907,1
13592,fig-009249,1
13592,fig-009257,1
13595,fig-000717,1
13596,fig-000303,1
13596,fig-002048,1
13596,fig-003732,1
13604,fig-001553,1
13605,fig-004890,1
13605,fig-004891,1
13605,fig-004892,1
13606,fig-001285,1
13610,fig-000348,1
13611,fig-000733,1
13621,fig-001225,1
13621,fig-008751,1
13621,fig-008810,1
13622,fig-001415,1
13627,fig-006877,1
13627,fig-006878,1
13631,fig-002325,1
13631,fig-002326,1
13642,fig-000612,1
13652,fig-001566,1
13652,fig-001817,1
13652,fig-004063,1
13654,fig-000816,1
13659,fig-000396,1
13662,fig-000405,1
13663,fig-000065,1
13664,fig-008218,1
13664,fig-009037,1
13668,fig-000223,1
13671,fig-000369,1
13676,fig-001025,1
13679,fig-006593,1
13679,fig-006722,1
13679,fig-006724,1
13679,fig-006889,1
13679,fig-006890,1
13681,fig-001491,1
13683,fig-004510,1
13684,fig-001046,1
13686,fig-004138,1
13687,fig-003861,1
13687,fig-003862,1
13687,fig-003863,1
13687,fig-003865,1
13688,fig-003567,1
13688,fig-003570,1
13695,fig-001468,1
13697,fig-000430,1
13709,fig-000643,1
13710,fig-001363,1
13710,fig-003332,1
13710,fig-003333,1
13710,fig-003334,1
13710,fig-003335,1
13712,fig-000423,1
13720,fig-007776,1
13720,fig-007791,1
13721,fig-001084,1
13722,fig-001084,1
13724,fig-001396,1
13731,fig-006300,1
13737,fig-007349,1
13738,fig-000402,1
13743,fig-000383,1
13743,fig-004759,1
13743,fig-004761,1
13743,fig-005267,1
13743,fig-005532,1
13745,fig-000847,1
13745,fig-008591,1
13745,fig-008592,1
13745,fig-008593,1
13746,fig-008769,1
13748,fig-000735,2
13750,fig-004855,1
13750,fig-004856,1
13750,fig-004857,1
13752,fig-009672,1
13752,fig-009673,1
13752,fig-009674,1
13752,fig-009675,1
13752,fig-009676,1
13752,fig-009677,1
13754,fig-002473,1
13754,fig-004031,1
13758,fig-001776,1
13758,fig-003170,1
13758,fig-003180,1
13758,fig-003215,1
13759,fig-000587,1
13767,fig-006908,1
13769,fig-000793,2
13769,fig-003662,1
13772,fig-001532,1
13774,fig-000203,1
13783,fig-000522,1
13785,fig-000794,1
13787,fig-001453,1
13790,fig-010187,1
13790,fig-010188,1
13790,fig-010189,1
13792,fig-000910,1
13795,fig-002688,1
13795,fig-002689,1
13795,fig-003713,1
13797,fig-008018,1
13797,fig-008019,1
13798,fig-008619,1
13798,fig-008631,1
13798,fig-008632,1
13801,fig-008410,1
13802,fig-000617,1
13806,fig-000571,1
13807,fig-001318,1
13813,fig-001361,1
13816,fig-001557,1
13818,fig-000341,1
13818,fig-010413,1
13820,fig-000624,1
13820,fig-006973,1
13820,fig-006974,1
13820,fig-006979,1
13821,fig-000760,1
13831,fig-003028,1
13831,fig-003029,1
13832,fig-010180,1
13832,fig-010181,1
13832,fig-010182,1
13839,fig-007988,1
13839,fig-008161,1
13839,fig-008842,1
13839,fig-008846,1
13842,fig-001208,1
13845,fig-000290,1
13845,fig-000292,2
13845,fig-006596,1
13846,fig-000678,1
13847,fig-003457,1
13847,fig-003458,1
13847,fig-003459,1
13847,fig-003460,1
13853,fig-003494,1
13853,fig-003495,1
13854,fig-009169,1
13854,fig-009170,1
13854,fig-009171,1
13856,fig-003965,1
13856,fig-003966,1
13856,fig-003967,1
13856,fig-003968,1
13858,fig-006986,2
13858,fig-006991,1
13862,fig-000842,1
13868,fig-000285,4
13871,fig-009374,1
13871,fig-009375,1
13878,fig-010217,1
13878,fig-010218,1
13878,fig-010219,1
13885,fig-000905,1
13891,fig-000438,1
13893,fig-000310,1
13894,fig-005669,1
13901,fig-001551,2
13905,fig-008594,1
13905,fig-008595,2
13905,fig-008596,1
13905,fig-008597,1
13909,fig-000455,1
13911,fig-001323,1
13915,fig-006285,1
13915,fig-006286,1
13915,fig-006287,1
13915,fig-006288,1
13916,fig-001073,1
13916,fig-004762,1
13916,fig-005157,1
13916,fig-005262,1
13924,fig-008677,1
13924,fig-008678,1
13925,fig-001411,1
13925,fig-001479,1
13925,fig-007153,1
13925,fig-007154,1
13925,fig-007155,1
13925,fig-007156,1
13925,fig-007157,1
13933,fig-000328,1
13939,fig-006957,1
13944,fig-008205,1
13944,fig-009053,1
13944,fig-009054,1
13950,fig-000575,1
13956,fig-000647,1
13962,fig-000076,1
13962,fig-000088,1
13962,fig-000406,2
13962,fig-000747,1
13962,fig-006946,1
13963,fig-003191,1
13973,fig-000639,8
13973,fig-001907,2
13973,fig-009249,2
13973,fig-009250,1
13973,fig-009251,1
13973,fig-009252,1
13973,fig-009253,1
13973,fig-009254,8
13975,fig-000236,2
13976,fig-004717,1
13976,fig-004718,1
13976,fig-005087,1
13976,fig-005519,1
13976,fig-005542,1
13979,fig-006962,1
13982,fig-008003,1
13982,fig-008004,1
13991,fig-003301,1
13991,fig-003307,1
13991,fig-003312,1
13991,fig-003313,1
13995,fig-006966,1
14000,fig-000999,1
14002,fig-001432,1
14006,fig-003207,1
14006,fig-003208,1
14007,fig-000425,1
14008,fig-000477,1
14009,fig-000149,1
14009,fig-000256,1
14009,fig-000880,1
14009,fig-001490,1
14009,fig-002470,1
14009,fig-002571,1
14012,fig-001281,1
14015,fig-000285,1
14015,fig-004972,1
14017,fig-000724,1
14018,fig-007658,1
14018,fig-007659,1
14019,fig-000030,1
14019,fig-000061,1
14020,fig-004015,1
14027,fig-000918,1
14029,fig-002229,1
14029,fig-006075,1
14029,fig-006084,1
14029,fig-006130,1
14029,fig-006138,1
14029,fig-006162,1
14029,fig-006163,2
14029,fig-006164,1
14029,fig-006165,1
14029,fig-006166,1
14029,fig-006167,1
14031,fig-006999,1
14031,fig-007004,1
14031,fig-007005,1
14036,fig-009409,1
14036,fig-009410,1
14040,fig-006677,1
14040,fig-006678,1
14040,fig-006679,1
14040,fig-006680,1
14041,fig-000488,1
14041,fig-006917,1
14041,fig-006918,1
14041,fig-006919,1
14043,fig-001246,3
14043,fig-003303,1
14043,fig-003305,1
14048,fig-001349,1
14054,fig-000175,1
14059,fig-002035,1
14059,fig-005797,1
14059,fig-005798,1
14059,fig-005799,1
14059,fig-005800,1
14061,fig-002388,1
14061,fig-002389,1
14062,fig-000349,1
14064,fig-000873,1
14064,fig-003420,1
14067,fig-004396,1
14067,fig-004397,1
14068,fig-000337,1
14069,fig-003523,4
14069,fig-003640,2
14069,fig-003641,1
14069,fig-003642,1
14072,fig-000242,1
14076,fig-006952,1
14076,fig-006953,1
14080,fig-002264,1
14080,fig-002270,1
14080,fig-002294,1
14083,fig-000431,1
14084,fig-009539,1
14084,fig-009540,1
14091,fig-006060,1
14091,fig-006061,1
14091,fig-006062,1
14093,fig-000793,1
14093,fig-003660,1
14104,fig-000963,1
14106,fig-005119,1
14106,fig-008730,1
14106,fig-008731,4
14106,fig-008732,1
14106,fig-008733,1
14106,fig-008734,1
14106,fig-008735,1
14106,fig-008736,1
14109,fig-000260,1
14109,fig-000848,1
14110,fig-007136,1
14110,fig-008138,1
14110,fig-008617,1
14110,fig-008675,1
14111,fig-000747,1
14112,fig-000450,1
14112,fig-006615,2
14115,fig-003332,1
14119,fig-009559,1
14120,fig-005220,1
14120,fig-005221,1
14120,fig-005222,1
14120,fig-005223,1
14121,fig-001064,1
14123,fig-003508,1
14123,fig-003509,1
14123,fig-003510,1
14136,fig-003308,1
14139,fig-000265,1
14142,fig-009414,1
14142,fig-009415,1
14142,fig-009416,1
14142,fig-009417,1
14144,fig-006102,1
14153,fig-001408,1
14153,fig-002687,1
14153,fig-003902,1
14153,fig-003903,1
14155,fig-001547,1
14160,fig-000384,1
14175,fig-006966,1
14176,fig-002156,1
14176,fig-002167,1
14176,fig-002168,1
14177,fig-000642,1
14177,fig-004547,1
14177,fig-004551,1
14177,fig-004567,1
14177,fig-006886,1
14177,fig-006893,1
14187,fig-004759,2
14187,fig-004761,1
14187,fig-005154,1
14187,fig-005267,1
14188,fig-000572,1
14190,fig-000599,1
14191,fig-001520,1
14191,fig-007623,1
14191,fig-007625,2
14191,fig-007628,1
14194,fig-007238,1
14194,fig-007239,1
14194,fig-007240,1
14196,fig-004181,1
14196,fig-004182,1
14196,fig-004183,1
14204,fig-006693,1
14204,fig-006694,1
14205,fig-002368,1
14205,fig-002369,1
14207,fig-007256,1
14207,fig-007257,1
14208,fig-001485,1
14208,fig-002161,1
14208,fig-002177,1
14208,fig-002217,1
14208,fig-007022,1
14209,fig-000208,1
14219,fig-004400,1
14219,fig-004401,1
14228,fig-000412,1
14229,fig-002983,1
14229,fig-002994,1
14231,fig-005190,1
14231,fig-005929,1
14231,fig-005930,1
14231,fig-005931,1
14231,fig-005932,1
14231,fig-005933,1
14231,fig-005934,1
14231,fig-005935,1
14232,fig-005140,1
14232,fig-005216,1
14232,fig-005501,1
14232,fig-005781,1
14233,fig-000303,4
14233,fig-003739,1
14237,fig-007147,1
14237,fig-007148,1
14240,fig-007641,1
14240,fig-007642,1
14240,fig-007643,1
14243,fig-000153,1
14251,fig-000609,1
14258,fig-006710,1
14258,fig-009692,1
14258,fig-009693,1
14258,fig-009694,1
14258,fig-009695,1
14259,fig-000509,1
14265,fig-000719,1
14269,fig-001480,1
14270,fig-001151,1
14271,fig-000411,1
14271,fig-005835,1
14271,fig-005854,1
14271,fig-005856,1
14271,fig-005859,1
14271,fig-005868,1
14274,fig-007901,1
14274,fig-007907,1
14279,fig-005142,1
14279,fig-005161,1
14279,fig-005206,1
14279,fig-005219,1
14279,fig-005262,1
14279,fig-005523,1
14279,fig-005537,1
14286,fig-009303,1
14286,fig-009407,1
14286,fig-009408,1
14291,fig-000263,1
