element_id,part_num,color_id
4666707,54869,36
6135342,22394,35
4247097,50303,118
6335666,970c00pr9843,148
6177184,970c00pr9943,148
4568123,88529,9999
4161885,42039,9999
6075746,17784,9999
6216968,3034,158
6285600,41669,72
6246854,35299,40
6121751,14211,4
6275897,62531,191
6278504,30592,71
6236189,30377,179
6268494,58004,15
6249827,35106,1
6238687,973c11h02pr4464,28
6277263,64953,9999
6238689,973c32h19pr4466,73
6238691,973c27h02pr4467,71
6238640,21019c00pat004pr1582,308
6228920,95345,71
6238688,973c14h02pr4465,71
6238339,24219pr0001,78
6325504,88323,0
4142811,6377,34
6238725,3626cpr2716,78
6195341,45677,379
6213817,973c19h07pr9910,70
6228925,60599,320
6238641,36036pr0010,15
6238724,3626cpr2715,78
6238307,3626cpr2710,78
6212960,14379pr0003,1
6152339,19136pr0004,85
6298823,6205,14
6213561,3010pr0020,320
6263221,3622,484
6246855,35299,288
4528253,63211,9999
6250298,90498,70
4260332,4672,120
4515974,31165,484
4128423,4128423,9999
6044728,14222,4
4239061,3957a,2
6135225,24192,297
6336243,61287,179
4289163,55316,9999
73843,73090b,0
4629963,96693,9999
6287877,98138pr0012,179
6248827,37352,15
6306191,3626cpr9824,14
6043470,6132,0
6254390,36752,308
4540053,31205,4
4540946,6474pr9981,14
6036483,64645,15
6138944,11841c02,4
6225246,26047,71
6278507,30592,72
4248077,51648,9999
4589738,12057,15
465424,4654,14
6167801,11833,27
4267921,53298,9999
6245241,92279,47
4263159,31300c03,0
4610894,93580,9999
6268866,3069bpr0218,47
6167780,11833,84
6179051,98102,47
6245240,92279,41
6230191,18973pr0006,40
6192714,6070,15
6238111,6238,40
4508647,2634c02,15
4541560,6140,70
6181863,973c26h03pr3770,19
4520883,4132,14
6185111,22385,272
4560387,46321c02,135
6274790,43872pr0001,14
4109766,2412b,42
6289366,64647,15
6296859,32013,71
6270131,98137,297
6279884,6629,4
6334179,24599,15
6121786,54869,36
6278032,46882,326
6286516,65429,4
6257076,49294,0
6278109,62531,326
6284142,40490,28
6238643,973c10h02pr4463,15
6198468,11369pr0003,484
6031247,970c00pr0057,15
6297822,6060,4
6030212,970c00pr0406,272
4621058,973pr1618c01,14
4589958,973pr1629c01,4
4507009,6394,71
4142840,23230,462
4143198,973c32h32,19
4494066,31445,135
4143234,31445,14
4143347,78c13,135
4143468,78c06,135
4544911,40643,135
4143473,86599,0
4143581,6413,1
6208569,93589,15
4205752,6413,1
4203332,6413,28
4196420,6413,462
641323,6413,1
4196306,6413,320
4194455,6413,9
4211022,6413,8
4263981,6413,71
4252448,6413,70
641324,6413,14
4143615,31168,25
4143616,31287c02,15
4143704,78c04,135
4496202,40639,4
641322,6413,351
6173694,14769,84
4144492,40553,383
4527165,40554,4
4153267,40630,1
4496206,40639,3
4226198,40644,72
6215373,30350bpr0002,212
4561021,40644,135
4561023,40644,14
4217139,40643,14
4544915,40643,14
4496204,40639,14
4496201,40639,2
4153491,64123,4
4205968,40644,7
4153494,40638,14
4153493,64123,14
4164455,40639,2
4153490,40639,14
4153489,40639,4
4268386,40643,320
4226196,40643,71
6171872,40554,85
4153485,40643,14
4617727,40644,179
4153484,40644,14
4268389,40644,320
6295298,18646,4
4171878,40554,10
4153050,40554,73
4217157,40637,4
4543243,40637,4
4565272,40642,14
4153496,40637,14
4543244,40637,14
6051259,40637,14
4217143,40643,8
4153495,40637,4
4565273,40642,0
4260966,40642,0
4153501,40642,14
4222134,41195c01,25
4153502,41195c01,14
6254948,970c00,29
6198979,34172,15
4171261,41195c01,2
6217974,3960pr0024,15
4543245,40637,2
4156629,89465,4
6172373,61252,10
4157900,31465,484
4157599,74587,10
4157594,3437,18
4157593,3011,18
6217659,3004,3
6246878,85941,42
6227258,3029,321
6224014,3622pr0022,29
6223895,3622pr0020,71
6216862,3004pr0020,72
6224253,3622pr0024,1
6218082,2445,272
6199897,27925,321
6224518,28660,15
6223631,35464,25
6223829,35477pr0001,25
6224211,3001,379
6325197,72759,9999
6248854,28192,70
6226525,28466,321
6228314,3004pr0034,14
6224262,3001pr1015,379
6224258,3622pr0025,1
6227153,3003pr0115,15
6225620,33243,5
6248910,23969,57
6227401,30165pr0001,19
6228438,3622pr0037,321
6228434,3622pr0036,321
6228301,3001pr1018,226
6132912,33243,30
6226526,3942c,321
6229135,3001pr1020,321
6249553,24593,84
4498118,6510,182
4515380,60764pr0002,320
4518543,4066pr0049,19
4540941,6474pr9980,14
6325192,27258,9999
2555194,2555,71
6250154,18675,0
6331381,98138pr9994,15
4536466,31300c03,0
6247933,35299,36
6055889,15530pr0001,272
6252516,6070,15
6236537,37630pr0002,182
6236070,30367cpr1017,179
6228923,32952,72
6236071,30361pr1015,72
6236463,37630pr0001,182
6247150,21849pr0004,47
821843,stickerupn0035,9999
6144685,30370pr0005,15
6041790,3626cpr1242,19
6210348,75121pr0017,2
6021018,11345,4
6172399,89522,85
6245517,21849,46
6259817,30134,4
6175979,970c00pr9942,179
6288557,65405pr0001,226
6326484,35692,41
6091843,93083pr0012,15
6025377,60581,272
6198038,12057,15
6212057,24118,321
4243591,belfig0009,15
4107188,stickerupn0048,9999
6247096,3004pr0042,15
6240463,25269,29
6214766,62531,321
6259766,60593,308
6259764,60596,308
6253815,18395,4
6258064,10154,326
6316034,973c03h03pr5292,0
6295307,15068pr0012,15
6252842,973c03h03pr4539,0
6016618,11369pr0001,484
4157825,40651,0
4260629,31465,71
6235074,36752,28
4172407,43444,9999
6167849,47407,4
6222425,14395,15
6229136,3961pr0004,15
6223495,93587,14
6083869,18051,1
6199891,25269,85
6245348,3010pr0059,19
6245235,92279,40
6245351,87079pr0173,323
6037752,14260,9999
4157822,31184c01,4
6311485,970x316pr1954,320
6049219,54007c03,0
6216110,42003,321
6215145,98138pr0078,47
4499922,84618pr0002,191
6037585,33212,28
6009700,3626cpr1010,72
6245337,2431pr0137,15
6245334,2431pr0136,15
6242253,11476,323
6240643,43723,92
6245344,3010pr0057,0
6245360,2431pr0138,323
6132772,6183,15
6246874,85941,41
6234736,89974pr0003,379
6232214,970x001pr1541,78
6232200,3626cpr2639,78
6213350,2571,41
6000642,3622,484
6222427,32324,0
6234575,89974pr0004,19
6234358,970c00pr1553,148
6236858,30361cpr1014,15
6236857,98100pr0007,191
6144688,30370pr0006,148
6251616,3069bpr0246,47
6245941,3069bpr0245,28
4540535,30377,80
6245346,3010pr0058,0
6232141,27263,28
6245944,3010pr0056,28
6252656,39793,26
6245965,3622pr0042,272
6245930,3010pr0055,28
6236779,61252,70
6222411,24299,288
6021494,2515,72
6253216,4533,41
6261359,88072,70
4519953,48183,2
6172984,23444,0
6276873,30526,72
6315213,69388,9999
4538973,45117c01,4
6215115,30126,15
6111179,32251,72
4162961,41979,4
6245341,3005pr0019,0
4129795,22622,9999
6266219,44301b,15
4181966,31465,73
6133342,22385pr0051,35
6293280,39739,3
6215659,85861,70
6311488,970c00pr1953,272
4587269,2339,19
6317894,973c20h03pr5214,326
6154063,21019c00pat002,72
6109699,14211,4
6321083,25893,47
6252995,47753pr0005,4
6227104,3626cpr2617,14
6219618,973c27h01pr4199,15
6223854,973c27h01pr4283,15
6270109,53451,297
6252773,970c00pr1623,85
6252763,3626cpr2776,27
6276993,99784,47
6230230,4079b,71
6232204,973c02h02pr4365,78
6122685,21019c00pat004,15
6268822,2423,26
4119281,72833,9999
4578234,89504,9999
6249552,24593,15
6331951,60800a,28
6210594,3943b,3
6244791,2571,15
4297030,54821,182
6100587,2302pr0001,85
6056623,4198,5
6248905,18394pat0004,182
6250214,30076,71
6252769,973pr4536c01,85
6274784,98138pr0078,47
6333910,98726,84
6236390,89140pr0001,25
6252739,18984pr0027,85
6030890,13611,9999
4590039,973c03h01pr1625,288
270473,2704,1
4542425,44302a,2
4586497,973c14h01pr1622,4
6024540,75113pr0004c02,2
6220933,35499pr0030,4
6226939,10197,71
6210111,61484,15
4176111,4176,40
6240564,19212,40
6257119,32524,379
6245257,59349,41
6245429,59349,40
6208781,3049d,191
6268946,4495b,4
6268947,4495b,2
4590026,973c14h01pr1622,4
6242238,25269,28
6247089,3004pr0041,28
6268948,4495b,272
6268949,4495b,297
6315951,973pr5291c01,72
6268952,4495b,26
6254636,2654,52
6265698,54675,322
6227117,25128c01,322
6151317,6151317,9999
4528138,10192,9999
6121948,50231,15
6268824,2488,0
6268955,4495b,1
6265644,39793,0
6245193,35336,41
6044956,87079pr0027,15
6191645,3678b,323
6311489,3626cpr3300,4
6268065,3626cpr2932,14
6236582,48336,322
6263925,41163pat0003,0
4506762,31465,72
4255056,31465,1
4157592,2300,18
4162957,41970,4
4166751,41978,15
4162960,41978,4
4166927,2291,4
4166925,3011,115
6276858,56908,0
6318697,93609,72
4215972,48183,1
6288505,15207,1054
6210401,6091,31
6240171,11816pr0017,78
6295295,65429,0
6292188,3626cpr3120,148
4222125,2291,272
4166973,4066,15
4166944,4672,0
4250489,2291,1
4167195,3011,3
4167178,3011,110
4167175,3011,462
4168662,4672,10
4168543,3437,462
6106244,90611,35
6016585,64272,179
6136441,64272,25
6139207,64272,28
4170975,31165,1
4171508,6510,73
4276165,2222,135
4171976,2222,25
4188733,6294,2
4175619,3437,115
230228,2302,2
4175620,3437,1001
4518450,44302a,70
4529208,2300,73
6147162,21968pr0003,34
6303613,36036pr0018,0
4652757,2300,73
4196348,3437,8
4196347,3437,503
4194465,2300,272
4194457,31110,7
4560366,4376,71
4193162,4376,135
4169948,41969,1
4191306,41969,8
4189250,45146,135
4188942,3437,11
629424,6294,14
4185604,44524,503
4185171,3437,3
4201002,31452,320
6135042,24162pat0003,297
4521077,31452,1
4196417,3437,320
4196413,3011,320
4196372,31452,7
4142797,31366,47
6135057,24162pat0006,179
6135046,24162pat0005,179
6135050,24162pat0004,179
6135053,24162pat0002,297
6135049,24162pat0001,297
6163989,27507,71
6176608,27507,70
6189147,19303,148
6187080,95646c01,15
6187429,10677pr0003,70
6188694,15279,326
6189154,19303pr0002,179
6190439,33322,5
6192595,26990c01pr0001,15
6192603,26990c01pr0002,25
6192778,12885,0
6199653,85975,1
6199633,92747pr0006,52
6199631,92747pr0005,52
6199608,92747pr0004,52
6199606,92747pr0003,52
6199601,92747pr0002,52
6199929,4865b,31
6146217,4865b,4
6146234,4865b,28
6173105,30046,0
6210498,27262,57
6194512,58176,15
6167449,86500,47
6155272,973c05h01pr3493,272
6173136,970c00pr1169,272
6173089,973c05h03pr3632,272
6173573,29267pr0109,15
6186673,20482,70
6218041,32861,26
6331394,11816pr0036,78
6227749,3010pr0036,15
6227740,93348pr0001,15
6135226,90650,272
4648851,90650,10
6135215,24187,57
6043680,90608,41
6133155,90608,35
6172697,3626cpr2083,14
6135166,98603s02pr0019,0
6143911,24193pr0002,15
6139240,24193pr0007,28
6135599,24193pr0004,179
6139118,24193pr0006,179
233221,2332,4
233224,2332,14
230128,2301,2
6227760,3069bpr0230,15
6227768,35103pr0001,15
4539896,2312c01,4
6215606,3024,84
6227984,973c28h01pr4334,1
6219628,973c32h01pr4205,73
6218213,30126,15
6226793,35106,2
6227762,6239pr0001,4
6227732,14718pr0001,15
6227753,3068bpr0372,84
6226789,35106,15
6227759,93348pr0002,4
6219626,973c28h01pr4204,1
6227742,3037pr0004,14
6175357,29746pr0001,78
6231897,37614,4
6231899,38561,4
6231958,36036pr0006,4
6247308,21699,36
4583979,54821,42
6169788,32059,85
6224839,87079pr0164,378
6198156,3023,379
6194410,11256,70
6222428,32555,14
6247895,24307,378
6247894,24299,378
6247801,72475,41
6096416,95656,71
4539897,2312c01,1
6248545,2431pr0139,19
6222362,32028,378
6224529,15068pr0027,378
6224535,85984pr0019,191
6248536,25269,84
6248544,3245cpr0145,379
6245021,3245cpr0146,288
6250600,24246,2
4498467,58327,9999
6174064,64867,182
75876,75732,2
4181115,4204,14
4519273,60936,135
6242486,24201,3
6213785,6091,3
6189164,18788,72
6242488,36841,3
6246041,3245cpr9997,19
4520280,57888,71
4536422,4580c06,71
6353944,11369pr0003,484
4590037,973c35h01pr1624,72
4525717,61806,179
6166112,28588,4
6198024,24309,14
6290397,29120,70
6308954,3069bpr0293,30
6024162,54821,41
6219621,973c27h01pr4202,15
6172456,15068pr0018,0
4505848,51547pr0002,320
4657328,94905,14
4258062,41862,179
4183700,4198,25
4261662,52771,9999
4494480,53457,179
6004902,973pr2050c01,191
4220944,31184c01,72
4265254,47440c02pr0001,15
4288677,47327,179
6242221,16925c01pr0127,148
6228542,92747pr0004,52
4155159,41096,9999
6337271,60470b,191
6177371,62576,15
6164319,43710,85
270426,2704,0
6194051,15391,4
4291525,4623,27
4647761,3815,27
4649713,3816,191
4632064,3817,27
6331861,48165,28
4498147,57888,15
4527211,57888,73
6020591,87971,4
6299830,4198pr0021,0
6267470,40925pat0005pr0001,148
6254418,3626cpr2811,4
6133525,22385pr0034,36
4621053,973c24h12pr1619,71
4621597,973c14h12pr0780,71
6178696,973pr3749c01,84
6294532,11477,82
4520125,57587,15
6167921,90640,19
6170576,33291,2
6229024,19723,322
6172160,22385pr0076,47
6132662,22385pr0038,35
6254273,16770,0
6331866,99563,72
6113079,19857pat0007,0
6267971,40925pat0002pr0001,1
6268828,2524,70
6101880,76371pr9998,15
6023675,970x026pr0195,4
6247059,3010pr9992,28
6037786,973c05h01pr1166,272
6023555,973c27h02pr0510,15
4609085,973c27h03pr1389,15
6122905,19981pr0039,41
4659190,98569,15
6107995,3437,41
4569387,30246,86
6226352,11816pr0154,78
6205490,2530,0
6205488,2530,72
6173991,16925c01pr0100,0
6222971,2449,226
6170278,28910,47
6252054,64449,14
6219027,37596,0
6214541,35897,0
6222236,37996,0
6214540,35895,0
6221707,21561pr0015,0
4259761,51686,45
4262587,32553,179
6186330,29110,85
6226366,38106pr0001,10
6248926,24093pr0014,70
6224854,14769pr1104,297
6224488,92456c01pr0275,78
4173828,4173828,9999
6315652,14769pr9995,15
6151082,32316,272
4612652,973c03h03pr1718,0
6290396,29119,70
6276052,18948,15
6292197,970c00pr1844,148
6292224,18675pr0018,36
6170475,32526,27
4111982,71935,9999
6253368,60581pr0020,4
6311481,29050pr0005,72
6252053,26022,14
6004896,973c14h02pr2044,272
6222978,92950,226
6222970,11301,70
6222988,13731,85
6252807,973pr4538c01,2
6253013,87079pr0184,27
6252805,3626cpr2771,78
6172337,973c14h14pr3625,71
6171745,3626cpr2075,78
6172386,93606,30
6172334,3626cpr2084,71
6167673,44661,47
6192214,970x199pr1293,0
6252057,28925c02,10
6173046,973c03h02pr0300,0
4598422,89651,4
4598418,89651,272
6254267,87752,47
6139617,99771pr0001,29
6173995,60474,379
6173163,30383,379
6173993,3709,379
6174023,85861,182
6176243,973pr3681c01,0
6177733,970c00pr1226,272
6184903,30361cpr1012,72
6177732,973c05h12pr3734,272
6173612,29282pr2093,148
6193947,3046a,326
6192573,2528pr0010,0
6192601,970d15pr1299,0
6194095,970x199pr1302,0
6192197,32602,0
6192587,95221pr0002,0
6192801,3070bpr0180,0
6191981,973c27h02pr3868,272
6172811,18653,72
6139813,75902,72
6192770,3626cpr2281,72
6192207,973pr3871c01,72
6192571,973c12h12pr3889,72
6181291,90195,72
6167932,32013,308
6167941,60470b,308
6167928,63864,308
6192387,973c11h27pr3877,28
6223009,36105,0
6227901,37776,0
6031101,41751,35
6222990,41539,85
6224690,15875c01pr0158,85
6254428,970c00pr1643,4
6222973,61487,85
6022084,3005,226
6252839,3626cpr2772,0
6226348,11816pr0153,78
6224628,92456c05pr0274,320
6222976,93096,30
6222980,18653,226
6211535,973c03h27pr4020,15
6224624,20379c01pr0007,28
6222983,34816,226
6268857,4449,70
6254427,973c22h22pr4588,4
6240472,90398pr0036,0
4611443,74188,14
6253231,87552,47
6037586,33211,28
6240521,90398pr0040,0
6331863,42862,28
6210019,75115pr0014a,70
6240537,90398pr0045,0
6347287,60470b,15
6294524,27925,82
6335631,3846pr0040,71
6224491,92456c01pr0276,78
6218046,35925,322
6223841,36327,25
6232142,6259,19
6269969,24482,72
6218146,2445,2
6268844,2570,148
4541683,3455,320
4221407,48981,9999
6240385,90398pr0024,0
6214203,970c00pr0956,179
6240398,90398pr0027,0
6030743,3816,84
6240411,90398pr0030,288
6232193,3043,72
6232135,32952,19
4590032,973c03h12pr1626,0
6240418,3626cpr2720,78
6240419,3626cpr2721,78
4585695,973pr1637c01,73
6240426,90398pr0034,0
6240539,90398pr0046,0
6240540,90398pr0047,0
6223477,98089pat0003,320
6228545,92747pr0005,52
4611442,74188,1
6244851,973c35h02pr4480,288
6230188,18973pr0003,40
6257541,57895pr0012,47
4566046,88150,9999
6240412,90398pr0031,28
6240475,90398pr0039,0
6240530,90398pr0044,0
6251330,30169,0
6240417,3626cpr2722,78
6244583,36036pr0003,84
6240437,973c05h02pr4481,272
6255096,30145,14
6255920,92583,41
6253684,3823,40
6173802,11833,47
6254555,60601pr0005,47
6254374,36752,0
6258192,64453,4
6061537,63965,72
6177181,13349,4
6189258,95226,28
6186364,32652,28
6179307,90640,158
6160204,93094pat0001,26
6202281,95225,70
6167177,18970,379
6193782,99781,25
6209684,24866,30
6211533,20904pr0003,15
6187572,26604,0
6186368,32653,28
6219679,4182,4
6219792,3245c,321
6282140,65487,0
6177173,15573,158
6178995,92819c01pr0104,0
6179015,11408c01pr0103,0
6177169,30357,158
6179268,24183pr0005,212
6179259,14732pr0004,321
6177166,15068,158
6179174,31581,288
6179305,51342pat0011,158
6177168,16770,0
6177187,24199,26
6197446,43892,5
6186684,85974pr0172,0
6186636,970x135pr1269,272
6171089,11301,72
6177923,40378,5
4222196,48729a,72
4299250,48729a,80
6139694,23950,15
6186822,973pr3826c01,72
6311486,29050pr0006,272
6288175,11208,0
6294526,55982,82
6245729,10183,143
6186680,973c12h02pr3825,72
6186642,3626cpr2240,321
6186688,3626cpr2241,27
6186663,973pr3824c01,85
6183781,973c14h14pr3796,71
6186633,3626cpr2239,71
6177925,47753,5
6185497,32782pr0002,70
6192171,3626cpr2265,78
6186718,98102pr0001,47
6183729,17468pr0002,148
6184874,2562,148
6192188,973c79h02pr3870,323
6192195,3678bpr0060,323
6192409,973c14h27pr3878,71
6192856,30942pr0001,148
6192609,973c14h27pr3879,71
6191969,3626cpr2263,78
6192037,3626cpr2264,78
6189165,15461,70
6194202,62604pat0003,148
6192809,24093pr0010,70
6186079,49668,378
6196873,970c00pr1292,70
6192480,3626cpr2270,47
6192044,973c27h02pr3869,70
6192811,3069bpr0199,19
6192815,95228pr0003,47
6192202,3626cpr2266,47
6192385,3626cpr2268,15
6187583,3622pr0016,15
6192407,3626cpr2269,15
6188707,2431pr0095,19
6177314,11476,19
6188733,3004pr0026,15
6188441,3069bpr0194,15
6187601,3245cpr0119,71
6188422,87079pr0122,15
6187588,50990b,378
6187591,51739,378
6182355,4162pr0051,15
6182352,15068pr0014,15
6171874,11344pr0007,4
6227618,3901,84
6220690,45677,25
6173265,19888,379
4194960,44148,8
6219674,60596,288
6265135,60483,15
4544525,30350b,70
4548254,52189c02,135
6142682,973c26h02pr3301,19
6181375,31901,148
6170182,90640pr0040,379
4523181,62505,9999
6172314,21560pr0010,379
6142690,973c03h02pr3302,320
6170084,21561pr0030,19
6164544,27998,19
6230380,60481,25
6170249,21562pr0003,19
6167919,21560,19
6192397,19859pat0004,47
6144545,19859pat0015,36
6141548,973c02h02pr3274,320
6170757,19981pr0045,46
6212321,3960pr0025,36
6155605,973c03h02pr3500,0
6116457,21434,9999
4191219,45704,9999
4217334,3867,10
6181640,18973pr0006,40
6182876,973pr3792c01,272
6182879,970x023,272
4261365,3867,72
6186675,20482,0
4633355,95352pr0001,308
6218822,33909,15
6219672,4515,4
6218943,87079pr9995,15
6142845,3626cpr1874,78
6170568,2921,19
6134783,23187,308
6142855,970x140pr1026,320
6132663,973c03h01pr3207,0
6190297,19539pr0001,28
6337231,60470b,14
6286429,11946,191
6156534,44375b,4
6107200,3039,85
6327807,37614,179
6079520,18746pr0001,272
6245264,60581,40
4120003,33215,5
4129790,22614,9999
6179809,2431pr0202,19
631489,15533,71
6228868,973c10h27pr4336,320
6196106,87999,308
6170705,64451,72
6219683,22888,288
6102897,98281,1
6157811,10183,143
6178098,24111pr0002,0
6177723,970c00pr1227,28
6177718,973c11h02pr3735,28
6177592,973c31h03pr3725,2
6177597,970x001pr1224,2
6173168,11477,320
6174244,11538pr0006,71
6177574,973c26h19pr3730,84
6177571,3626cpr2164,70
6172423,23930,15
6182219,90194,320
6173164,47753,320
6173165,50373,320
6172543,98100,320
6186297,50231,191
6213435,3899pr0007,15
6219673,3795,484
6213562,93088pr0004,70
6226367,57779,71
6184516,31895pat0002,15
6188844,973pr3847c01a,0
6188608,973pr3823c01,323
6185629,973c31h01,2
6186273,973pr3818c11,15
6182332,3626cpr2212,14
6185330,973c03h07pr3807,0
6183854,973pr3797c11,4
6188885,41879bpr0010,29
6185289,973pr3806c11,212
6183743,32765pr0002,0
6189248,973pr3835c44,378
6182858,3626cpr2213,14
6185170,973pr3803c01,14
6186111,973c01h19pr3819,14
6184557,970c00pr1260,0
6185375,973c27h01pr3808,15
6182826,3626cpr2214,14
6184518,973c27h01pr3798,15
6185275,973c01h01pr3793,14
6189994,973c14h12pr3834,71
6182827,3626cpr2215,14
6188861,973c01h01pr3833,212
6182275,3626cpr2201,14
6182278,3626cpr2202,14
6182829,3626cpr2216,14
6182284,3626cpr2203,14
6185327,2544,0
6182287,3626cpr2204,14
6182289,3626cpr2205,14
6185349,15501,4
6182317,3626cpr2206,14
6182323,3626cpr2207,14
6185288,16709pat0008,320
6182325,3626cpr2208,14
6182327,3626cpr2209,14
6186669,19220,71
6182328,3626cpr2210,14
6182331,3626cpr2211,14
6186022,21019c00pat012pr1265,0
6189348,20398,15
6186150,29636,71
6188609,970c00pr1268,323
6185502,21778,308
6142712,21019c00pat002,272
6217094,35829,4
6331854,33085,3
6133248,22385pr0010,33
6244882,35157,40
6294551,22385,82
6189341,33078,320
6185609,29575pat0003,14
6183848,98381pr0001,15
6189813,29601,71
6188902,99249,27
6185115,93563,4
6206279,41879a,72
6186625,970c00pr1266,15
6188858,21019x124pat02pr1276,15
6186192,29633,84
6189267,21019x194pat01pr1270,378
6190133,3062bpr0014,41
6186681,20482,15
6331855,4590,3
6189336,29635,272
6184558,93568pat0001pr0001,84
6183855,970c00pr1259,19
6185282,29639pr0152,92
6185311,3678bpr0058,212
6185395,32892pr0001,19
6185366,75904pr0001,148
6188835,90397pr0004,73
6186286,33026pr0001,15
6186685,3070bpr0179,71
6186782,54200pr0002,71
6188832,11055pr0014,15
6133489,22385pr0045,47
6188901,15427pr0173,226
6157729,3626c,40
6188913,29590pr0001,45
6189048,33682,71
6189225,33710,71
6185527,21019c00pat011pr1267,14
6183737,21019x191pat01pr1258,14
4626199,30284,70
4296207,56604,9999
6195486,34609pr0002,0
6177599,19981pr0071,46
6177604,19981pr0072,46
6181719,973c14h03pr3766,0
6144676,973c34h27pr3348,25
6181724,3626cpr2196,14
6182080,3626cpr2197,14
6181708,3626cpr2195,71
6133119,24505,72
6181728,973c14h03pr3767,379
6181732,970c00pr1245,379
6309044,32932,4
6269971,24855,2
6182086,970c00pr1246,191
6182083,973c10h03pr3768,191
6320309,60476,0
6153754,26952,9999
6102609,92743pr0002,19
6163838,27136pr2052,92
6266375,53969,9999
6178659,3069bpr0185,272
6151282,6446,25
6146769,92453,321
6203784,75121pr0025,4
6179288,24196pr0005,158
6184806,86500pr0003,179
6177116,3626cpr2153,321
6177085,92081,272
6177141,970c00pr1217,72
6177680,973c27h27pr3733,15
6174609,28792pr0135,308
6176954,3626cpr2152,92
6177115,973c11h19pr3715,326
6167395,15625,15
6196730,4543,4
6177119,973c27h04pr3714,15
6177692,970c00pr1225,15
6177961,88393,1
6177962,4217,1
6146704,3623,323
6167394,10314,73
4585334,4856a,0
6133460,22385pr0052,36
6133481,22385pr0033,47
4288114,53989,135
6135551,3626cpr9993,15
6292211,973c47h03pr5016,148
6162259,19727pr0004,15
6315680,3068bpr9971,272
6330087,3034,30
6167396,42021,15
6056305,3664,321
4226506,4856a,0
6034251,13531pr0001,0
6149632,13531pr0002,1
6174016,973pr3642c01,4
6174177,29035pr2051,15
6175636,973c03h02pr3672,0
6175786,973c22h21pr3673,4
6175790,973c22h05pr3674,4
6151570,52345,308
6171802,2302pr0003,322
6174947,973pr3639c01,85
6177065,973pr3714c01,484
6173823,21019x037pat01pr1177,78
6167834,98252,322
6172225,89398,1
6172227,98233,1
6167682,22881,322
6172514,6474,322
6203759,47202pr9999,25
6139491,11836,25
4141921,22992,9999
6223681,15540,272
6225084,973c04h27pr4304,321
6174106,22385pr0041,52
6224697,11187,191
6333907,15875,3
4214068,48074,9999
6170571,2921,25
6172688,87752,484
6162517,19727pr0001,70
6210010,75115pr0031,4
6133666,23927,70
6167181,60364pr0003,484
6006415,10111apr0006,0
6136451,76371pr0031,10
6162007,13355,0
6224785,52031,25
6224707,60477,25
6174013,3626cpr2102,78
6136517,76371pr0032,5
6136448,76371pr0029,25
6174459,21019c00pat010pr1187,85
6208725,30249,0
4637386,3003pr0020,15
6224787,87609,25
6172112,54043b,14
6328050,22385,3
6177835,970c00pr1230,19
6253256,15038,0
6177827,973c19h02pr3736,70
6315684,3068bpr9967,272
6177828,970c00pr1228,28
6177721,10884,326
6227054,37496,179
6177833,973c26h03pr3738,19
6172692,15625,19
6249234,3068b,26
6194166,970c00pr1347,0
6220705,11293,25
6220696,32083,25
6217683,32526,272
6244885,3039,41
6273221,10288,0
6147328,21997,25
6147335,92005,25
6147324,21996,191
6178898,973c14h26pr3751,71
6147526,25548,72
6056604,15454pr0001,321
6200049,2922,148
6134782,24593,71
6182167,33291,71
6199664,3069bpr0205,47
6185735,43898,182
6155101,973pr9984c01,15
6168616,28802,14
6320355,60583b,15
6213381,11476,1
6136450,76371pr0030,15
4182734,4182734,9999
6200046,6177b,272
6335910,90398,0
6096681,47543,15
6186296,64448,1
6197966,64951,148
6197967,75937,148
6171814,92280,14
6199652,6636pr0016,15
6199662,6636pr0017,15
6199668,90398pr0012,15
6201676,4162pr0056,15
6199828,2654pr0013,71
6225115,3626cpr2598,14
6226611,3062bpr0018,41
6225202,973pr4303c01,272
6225154,973c04h27pr4302,321
6210022,75115pr0015,15
6224696,35458,321
6225097,973c22h04pr4305,4
6023609,973c14h01pr1622,4
6226594,36756pr0001,28
6224700,6111,272
6221689,6239,25
6224706,10288,0
6224778,44728,272
6195184,26601,14
6071247,47457,322
4141920,22988,9999
6245270,54200,34
6225073,46303,321
6220699,60219,272
6224701,87616,272
6224699,15706,25
6220698,87615,25
6225072,2446,321
6225079,973pr4300c01,321
6225085,3626cpr2600,272
6221673,87611,272
4219836,37,72
6221687,87613,25
6225482,973pr4307c01,484
6240045,47847,41
6282034,65480,9999
6335111,32828,297
6038745,92456c02pr0035,84
6096189,19091,9999
6299833,4198pr0022,0
644801,4198,15
6036873,60208,272
6258588,3626cpr2860,78
4550877,3788,25
4592300,2312c01,1
4285445,51260pr0001,15
6250015,27370pr0006,14
6205359,26243,14
6218120,16925c01pr0127,148
4649488,3001pr0004,14
6219705,10111pr0005c01,70
6338833,44740,297
4596741,973c26h02pr1676,19
6270057,55706,272
6229023,19723,179
4631451,47543pr0006,47
236201,2362b,15
6178900,2431pr0200,4
6246933,33648pr0002,15
4236640,48496,0
6196334,970c00pr1338,0
6019764,92456c02pr0060,84
6258807,17485pr0005,71
6268863,4495b,5
4586509,973c10h01pr1633,4
6155464,973c12h02pr1671,72
6228546,92747pr0006,52
6254109,42003,15
6178892,3010pr9998,15
6227406,38806,9999
4143952,40220,9999
4142399,31334,4
6271196,3626cpr2967,42
6225188,36933pr0002,15
6146063,21529,9999
6315161,60596,82
6294504,11153,82
6326680,93609,15
6224753,36933pr0001,19
